Race,Driver,LapNumber,Stint,Compound,TyreLife,Normalized_TyreLife,LapTime_Sec,Position,GapToAhead_Sec,GapToBehind_Sec,TrackTemp_C,AirTemp_C,IsPitInLap,PitNextLap
Japanese Grand Prix,VER,16,2,HARD,1,0.0286,91.93,11,3.838,3.905,40.0,22.3,0,0
Japanese Grand Prix,VER,17,2,HARD,2,0.0571,92.255,6,4.359,0.501,35.4,27.4,0,0
Japanese Grand Prix,VER,18,2,HARD,3,0.0857,92.429,18,0.993,3.873,32.0,20.7,0,0
Japanese Grand Prix,VER,19,2,HARD,4,0.1143,92.011,2,2.684,4.236,44.3,26.3,0,0
Japanese Grand Prix,VER,20,2,HARD,5,0.1429,91.941,4,3.108,3.493,36.6,29.5,0,0
Japanese Grand Prix,VER,21,2,HARD,6,0.1714,91.86,15,1.82,0.65,42.2,24.5,0,0
Japanese Grand Prix,VER,22,2,HARD,7,0.2,92.402,17,2.62,4.184,31.9,28.6,0,0
Japanese Grand Prix,VER,23,2,HARD,8,0.2286,92.019,4,1.31,4.615,41.3,29.3,0,0
Japanese Grand Prix,VER,24,2,HARD,9,0.2571,92.312,14,0.644,3.397,41.4,27.6,0,0
Japanese Grand Prix,VER,25,2,HARD,10,0.2857,92.597,8,2.705,0.645,39.4,24.2,0,0
Japanese Grand Prix,VER,26,2,HARD,11,0.3143,92.735,6,2.432,4.847,39.1,27.5,0,0
Japanese Grand Prix,VER,27,2,HARD,12,0.3429,92.708,2,0.654,3.661,34.2,25.8,0,0
Japanese Grand Prix,VER,28,2,HARD,13,0.3714,92.919,17,4.89,3.273,44.0,29.6,0,0
Japanese Grand Prix,VER,29,2,HARD,14,0.4,92.67,13,0.949,4.649,32.1,22.2,0,0
Japanese Grand Prix,VER,30,2,HARD,15,0.4286,92.66,8,2.612,1.025,35.5,20.3,0,0
Japanese Grand Prix,VER,31,2,HARD,16,0.4571,93.193,13,2.571,4.567,36.1,25.2,0,0
Japanese Grand Prix,VER,32,2,HARD,17,0.4857,93.146,2,2.035,1.345,42.3,29.1,0,0
Japanese Grand Prix,VER,33,2,HARD,18,0.5143,93.588,18,1.535,1.167,39.8,26.8,0,0
Japanese Grand Prix,VER,34,2,HARD,19,0.5429,93.304,13,3.843,4.549,42.3,29.9,0,0
Japanese Grand Prix,VER,35,2,HARD,20,0.5714,93.104,7,1.412,2.49,30.9,29.8,0,0
Japanese Grand Prix,VER,36,2,HARD,21,0.6,93.301,10,0.595,2.066,40.8,27.7,0,0
Japanese Grand Prix,VER,37,2,HARD,22,0.6286,93.405,17,2.375,3.908,33.4,22.2,0,0
Japanese Grand Prix,VER,38,2,HARD,23,0.6571,93.542,12,4.312,4.226,35.7,25.9,0,0
Japanese Grand Prix,VER,39,2,HARD,24,0.6857,93.398,17,2.895,3.231,37.3,24.1,0,0
Japanese Grand Prix,VER,40,2,HARD,25,0.7143,93.915,15,1.675,2.804,34.8,21.7,0,1
Japanese Grand Prix,VER,41,2,HARD,26,0.7429,93.775,14,1.637,3.51,41.2,29.2,1,0
Japanese Grand Prix,VER,42,3,MEDIUM,1,0.0286,91.866,8,0.547,4.957,40.2,26.4,0,0
Japanese Grand Prix,VER,43,3,MEDIUM,2,0.0571,91.524,6,3.407,2.457,33.0,21.1,0,0
Japanese Grand Prix,VER,44,3,MEDIUM,3,0.0857,91.5,4,1.055,2.689,39.4,28.3,0,0
Japanese Grand Prix,VER,45,3,MEDIUM,4,0.1143,91.519,7,0.643,2.612,43.9,24.0,0,0
Japanese Grand Prix,VER,46,3,MEDIUM,5,0.1429,91.761,14,4.523,4.497,42.8,28.5,0,0
Japanese Grand Prix,VER,47,3,MEDIUM,6,0.1714,91.464,6,2.726,2.705,38.1,22.6,0,0
Japanese Grand Prix,VER,48,3,MEDIUM,7,0.2,91.853,16,2.454,1.09,36.8,28.1,0,0
Japanese Grand Prix,VER,49,3,MEDIUM,8,0.2286,91.873,17,2.383,2.051,37.5,24.6,0,0
Japanese Grand Prix,VER,50,3,MEDIUM,9,0.2571,92.334,2,0.595,1.524,37.1,24.2,0,0
Japanese Grand Prix,VER,51,3,MEDIUM,10,0.2857,92.146,7,2.423,3.32,40.9,26.8,0,0
Japanese Grand Prix,VER,52,3,MEDIUM,11,0.3143,92.475,7,2.924,1.627,43.4,23.3,0,0
Japanese Grand Prix,VER,53,3,MEDIUM,12,0.3429,92.264,13,3.337,1.856,30.3,28.9,0,0
Japanese Grand Prix,VER,54,3,MEDIUM,13,0.3714,92.293,16,2.574,3.846,44.8,26.7,0,0
Japanese Grand Prix,VER,55,3,MEDIUM,14,0.4,92.639,11,1.274,1.874,34.8,21.6,0,0
Japanese Grand Prix,VER,56,3,MEDIUM,15,0.4286,92.272,9,3.753,3.401,40.9,24.8,0,0
Japanese Grand Prix,VER,57,3,MEDIUM,16,0.4571,92.891,15,1.034,3.067,43.6,27.8,0,0
Japanese Grand Prix,HAM,1,1,SOFT,1,0.0286,90.906,15,3.555,3.763,44.5,22.6,0,0
Japanese Grand Prix,HAM,2,1,SOFT,2,0.0571,90.99,9,3.525,3.233,36.2,23.8,0,0
Japanese Grand Prix,HAM,3,1,SOFT,3,0.0857,90.971,5,3.151,3.415,36.8,29.7,0,0
Japanese Grand Prix,HAM,4,1,SOFT,4,0.1143,91.082,1,0.576,2.142,34.1,25.1,0,0
Japanese Grand Prix,HAM,5,1,SOFT,5,0.1429,91.059,11,1.932,1.7,44.5,21.6,0,0
Japanese Grand Prix,HAM,6,1,SOFT,6,0.1714,91.467,2,1.56,4.525,32.8,22.1,0,0
Japanese Grand Prix,HAM,7,1,SOFT,7,0.2,91.345,17,3.567,3.56,40.0,29.4,0,0
Japanese Grand Prix,HAM,8,1,SOFT,8,0.2286,90.863,12,2.531,2.229,36.5,29.8,0,0
Japanese Grand Prix,HAM,9,1,SOFT,9,0.2571,91.372,5,2.735,0.685,38.8,20.5,0,0
Japanese Grand Prix,HAM,10,1,SOFT,10,0.2857,91.94,16,2.343,2.186,43.9,28.3,0,0
Japanese Grand Prix,HAM,11,1,SOFT,11,0.3143,91.811,13,4.961,3.709,32.5,29.6,0,0
Japanese Grand Prix,HAM,12,1,SOFT,12,0.3429,91.668,6,4.474,3.097,35.3,28.2,0,0
Japanese Grand Prix,HAM,13,1,SOFT,13,0.3714,91.905,4,2.949,1.195,33.8,27.4,0,0
Japanese Grand Prix,HAM,14,1,SOFT,14,0.4,91.786,6,0.849,3.711,30.1,20.5,0,0
Japanese Grand Prix,HAM,15,1,SOFT,15,0.4286,92.237,13,1.893,4.894,34.2,29.5,0,0
Japanese Grand Prix,HAM,16,1,SOFT,16,0.4571,92.127,11,2.422,2.996,31.2,27.9,0,0
Japanese Grand Prix,HAM,17,1,SOFT,17,0.4857,92.128,13,2.988,1.64,44.3,20.3,0,0
Japanese Grand Prix,HAM,18,1,SOFT,18,0.5143,92.104,1,1.547,2.711,43.1,27.1,0,0
Japanese Grand Prix,HAM,19,1,SOFT,19,0.5429,92.158,13,0.901,3.623,32.5,27.9,0,0
Japanese Grand Prix,HAM,20,1,SOFT,20,0.5714,92.295,6,3.828,4.858,36.8,28.3,0,1
Japanese Grand Prix,HAM,21,1,SOFT,21,0.6,92.122,17,2.456,2.696,43.9,25.2,1,0
Japanese Grand Prix,HAM,22,2,HARD,1,0.0286,92.372,14,4.195,2.46,31.1,27.9,0,0
Japanese Grand Prix,HAM,23,2,HARD,2,0.0571,91.675,8,0.952,3.352,43.2,28.9,0,0
Japanese Grand Prix,HAM,24,2,HARD,3,0.0857,91.744,6,4.136,1.06,44.6,25.5,0,0
Japanese Grand Prix,HAM,25,2,HARD,4,0.1143,92.222,15,1.09,3.162,39.5,20.5,0,0
Japanese Grand Prix,HAM,26,2,HARD,5,0.1429,92.208,2,4.049,3.686,33.8,28.6,0,0
Japanese Grand Prix,HAM,27,2,HARD,6,0.1714,91.939,15,1.374,1.087,44.6,28.7,0,0
Japanese Grand Prix,HAM,28,2,HARD,7,0.2,92.706,8,4.77,4.314,35.0,24.0,0,0
Japanese Grand Prix,HAM,29,2,HARD,8,0.2286,92.411,8,2.762,2.713,32.6,22.8,0,0
Japanese Grand Prix,HAM,30,2,HARD,9,0.2571,92.242,2,2.279,4.18,38.5,20.4,0,0
Japanese Grand Prix,HAM,31,2,HARD,10,0.2857,92.31,8,1.193,4.072,41.8,22.4,0,0
Japanese Grand Prix,HAM,32,2,HARD,11,0.3143,92.577,4,2.992,2.223,32.4,26.4,0,0
Japanese Grand Prix,HAM,33,2,HARD,12,0.3429,92.545,6,1.343,2.517,39.0,23.3,0,0
Japanese Grand Prix,HAM,34,2,HARD,13,0.3714,92.798,11,4.311,2.194,34.4,28.9,0,0
Japanese Grand Prix,HAM,35,2,HARD,14,0.4,92.854,16,3.388,2.624,43.6,23.6,0,0
Japanese Grand Prix,HAM,36,2,HARD,15,0.4286,92.823,11,1.149,4.202,44.0,26.2,0,0
Japanese Grand Prix,HAM,37,2,HARD,16,0.4571,92.439,6,4.878,1.7,40.7,23.9,0,0
Japanese Grand Prix,HAM,38,2,HARD,17,0.4857,92.913,18,3.201,1.778,43.2,23.3,0,0
Japanese Grand Prix,HAM,39,2,HARD,18,0.5143,93.564,10,2.566,1.633,35.6,20.2,0,0
Japanese Grand Prix,HAM,40,2,HARD,19,0.5429,93.321,14,0.592,0.576,37.8,27.0,0,0
Japanese Grand Prix,HAM,41,2,HARD,20,0.5714,94.071,15,1.306,0.965,30.8,24.4,0,0
Japanese Grand Prix,HAM,42,2,HARD,21,0.6,93.569,19,1.438,2.578,43.7,23.3,0,0
Japanese Grand Prix,HAM,43,2,HARD,22,0.6286,93.478,19,2.693,2.099,33.8,26.9,0,0
Japanese Grand Prix,HAM,44,2,HARD,23,0.6571,93.274,17,4.319,0.545,44.1,26.3,0,0
Japanese Grand Prix,HAM,45,2,HARD,24,0.6857,93.74,18,1.609,0.541,33.5,21.4,0,0
Japanese Grand Prix,HAM,46,2,HARD,25,0.7143,93.341,2,3.156,1.841,30.5,20.4,0,0
Japanese Grand Prix,HAM,47,2,HARD,26,0.7429,93.796,19,0.797,2.893,30.9,27.7,0,0
Japanese Grand Prix,HAM,48,2,HARD,27,0.7714,93.936,16,0.802,1.639,42.1,21.7,0,0
Japanese Grand Prix,HAM,49,2,HARD,28,0.8,93.95,13,2.491,3.411,37.4,26.2,0,0
Japanese Grand Prix,HAM,50,2,HARD,29,0.8286,94.358,8,3.196,4.965,31.3,21.3,0,0
Japanese Grand Prix,HAM,51,2,HARD,30,0.8571,94.098,18,4.391,2.505,40.7,28.7,0,0
Japanese Grand Prix,HAM,52,2,HARD,31,0.8857,94.124,8,4.789,0.744,39.0,24.3,0,0
Japanese Grand Prix,HAM,53,2,HARD,32,0.9143,94.044,17,0.514,4.818,38.9,28.2,0,0
Japanese Grand Prix,HAM,54,2,HARD,33,0.9429,94.131,3,3.465,3.304,37.4,22.1,0,0
Japanese Grand Prix,HAM,55,2,HARD,34,0.9714,94.114,14,2.309,3.091,38.8,27.5,0,0
Japanese Grand Prix,LEC,1,1,SOFT,1,0.0286,89.516,15,2.263,1.895,33.8,23.4,0,0
Japanese Grand Prix,LEC,2,1,SOFT,2,0.0571,89.514,6,1.364,1.512,34.1,24.5,0,0
Japanese Grand Prix,LEC,3,1,SOFT,3,0.0857,89.711,6,4.207,2.344,44.9,24.7,0,0
Japanese Grand Prix,LEC,4,1,SOFT,4,0.1143,89.659,17,3.55,2.647,32.4,23.2,0,0
Japanese Grand Prix,LEC,5,1,SOFT,5,0.1429,89.744,6,3.034,3.172,39.6,25.0,0,0
Japanese Grand Prix,LEC,6,1,SOFT,6,0.1714,89.643,13,3.651,2.965,39.1,20.9,0,0
Japanese Grand Prix,LEC,7,1,SOFT,7,0.2,89.452,18,4.77,2.01,34.9,29.2,0,0
Japanese Grand Prix,LEC,8,1,SOFT,8,0.2286,89.849,11,3.419,4.42,41.2,28.7,0,0
Japanese Grand Prix,LEC,9,1,SOFT,9,0.2571,90.366,9,2.067,2.253,37.7,29.3,0,0
Japanese Grand Prix,LEC,10,1,SOFT,10,0.2857,90.098,4,4.601,4.699,37.5,20.1,0,0
Japanese Grand Prix,LEC,11,1,SOFT,11,0.3143,90.163,15,2.286,1.865,40.7,20.6,0,0
Japanese Grand Prix,LEC,12,1,SOFT,12,0.3429,89.963,12,2.861,2.998,41.1,22.2,0,0
Japanese Grand Prix,LEC,13,1,SOFT,13,0.3714,89.925,9,4.694,3.728,41.5,21.7,0,0
Japanese Grand Prix,LEC,14,1,SOFT,14,0.4,90.016,18,4.524,2.638,44.2,22.1,0,0
Japanese Grand Prix,LEC,15,1,SOFT,15,0.4286,90.55,10,4.3,3.061,35.7,29.3,0,0
Japanese Grand Prix,LEC,16,1,SOFT,16,0.4571,90.565,15,2.925,2.508,38.5,24.7,0,0
Japanese Grand Prix,LEC,17,1,SOFT,17,0.4857,91.129,9,3.432,1.666,31.0,24.1,0,0
Japanese Grand Prix,LEC,18,1,SOFT,18,0.5143,90.348,7,4.59,1.468,33.1,21.8,0,1
Japanese Grand Prix,LEC,19,1,SOFT,19,0.5429,90.831,7,4.778,3.19,30.2,23.5,1,0
Japanese Grand Prix,LEC,20,2,HARD,1,0.0286,90.355,8,3.792,2.478,34.5,24.6,0,0
Japanese Grand Prix,LEC,21,2,HARD,2,0.0571,90.403,10,1.077,1.511,42.2,28.8,0,0
Japanese Grand Prix,LEC,22,2,HARD,3,0.0857,90.047,12,0.646,3.851,32.0,21.3,0,0
Japanese Grand Prix,LEC,23,2,HARD,4,0.1143,90.315,5,4.247,1.968,40.9,20.9,0,0
Japanese Grand Prix,LEC,24,2,HARD,5,0.1429,90.415,18,2.998,1.792,44.1,27.6,0,0
Japanese Grand Prix,LEC,25,2,HARD,6,0.1714,90.298,15,2.146,4.773,34.9,20.9,0,0
Japanese Grand Prix,LEC,26,2,HARD,7,0.2,90.443,10,1.705,4.331,32.5,27.3,0,0
Japanese Grand Prix,LEC,27,2,HARD,8,0.2286,90.776,7,2.139,4.336,41.3,26.1,0,0
Japanese Grand Prix,LEC,28,2,HARD,9,0.2571,90.764,19,2.669,4.024,32.2,24.9,0,0
Japanese Grand Prix,LEC,29,2,HARD,10,0.2857,91.232,1,1.53,2.87,36.8,25.8,0,0
Japanese Grand Prix,LEC,30,2,HARD,11,0.3143,90.545,12,4.243,1.286,37.7,22.6,0,0
Japanese Grand Prix,LEC,31,2,HARD,12,0.3429,90.765,16,1.193,3.409,32.7,27.5,0,0
Japanese Grand Prix,LEC,32,2,HARD,13,0.3714,91.371,17,1.337,4.705,44.7,27.4,0,0
Japanese Grand Prix,LEC,33,2,HARD,14,0.4,90.947,17,3.144,2.091,37.2,26.0,0,0
Japanese Grand Prix,LEC,34,2,HARD,15,0.4286,91.02,16,3.642,2.452,33.0,22.1,0,0
Japanese Grand Prix,LEC,35,2,HARD,16,0.4571,91.514,10,2.722,1.905,37.2,23.2,0,0
Japanese Grand Prix,LEC,36,2,HARD,17,0.4857,91.564,11,3.751,0.883,33.3,20.1,0,0
Japanese Grand Prix,LEC,37,2,HARD,18,0.5143,91.247,9,2.025,4.187,32.0,21.7,0,0
Japanese Grand Prix,LEC,38,2,HARD,19,0.5429,91.881,1,3.522,1.636,30.3,27.0,0,0
Japanese Grand Prix,LEC,39,2,HARD,20,0.5714,91.367,16,4.762,3.178,39.9,20.6,0,0
Japanese Grand Prix,LEC,40,2,HARD,21,0.6,92.161,19,2.176,3.994,38.9,26.4,0,0
Japanese Grand Prix,LEC,41,2,HARD,22,0.6286,91.68,5,3.675,3.098,43.3,27.0,0,0
Japanese Grand Prix,LEC,42,2,HARD,23,0.6571,91.959,8,3.749,3.499,32.0,24.1,0,0
Japanese Grand Prix,LEC,43,2,HARD,24,0.6857,91.984,9,4.661,4.333,37.9,22.3,0,0
Japanese Grand Prix,LEC,44,2,HARD,25,0.7143,92.579,15,2.135,1.649,37.6,29.7,0,0
Japanese Grand Prix,LEC,45,2,HARD,26,0.7429,92.355,15,2.639,4.346,37.1,28.7,0,0
Japanese Grand Prix,LEC,46,2,HARD,27,0.7714,92.244,19,2.975,0.937,32.0,26.8,0,0
Japanese Grand Prix,LEC,47,2,HARD,28,0.8,92.264,14,3.316,4.071,34.2,25.6,0,0
Japanese Grand Prix,LEC,48,2,HARD,29,0.8286,92.822,17,3.936,2.799,38.4,24.1,0,0
Japanese Grand Prix,LEC,49,2,HARD,30,0.8571,92.186,17,2.446,4.175,32.9,22.1,0,0
Japanese Grand Prix,LEC,50,2,HARD,31,0.8857,92.493,14,4.307,2.625,40.9,30.0,0,0
Japanese Grand Prix,LEC,51,2,HARD,32,0.9143,92.381,13,2.947,0.951,44.0,23.7,0,0
Japanese Grand Prix,LEC,52,2,HARD,33,0.9429,92.886,3,2.243,3.201,37.7,26.9,0,0
Japanese Grand Prix,LEC,53,2,HARD,34,0.9714,92.735,2,3.792,1.656,32.6,26.9,0,0
Japanese Grand Prix,NOR,1,1,SOFT,1,0.0286,88.295,18,1.075,1.906,37.7,25.9,0,0
Japanese Grand Prix,NOR,2,1,SOFT,2,0.0571,88.578,6,1.85,1.222,39.7,29.3,0,0
Japanese Grand Prix,NOR,3,1,SOFT,3,0.0857,88.789,11,1.31,2.451,42.1,22.9,0,0
Japanese Grand Prix,NOR,4,1,SOFT,4,0.1143,88.755,12,0.979,2.728,39.1,22.7,0,0
Japanese Grand Prix,NOR,5,1,SOFT,5,0.1429,88.316,16,4.869,3.553,30.2,24.8,0,0
Japanese Grand Prix,NOR,6,1,SOFT,6,0.1714,88.517,10,4.123,1.535,33.8,20.3,0,0
Japanese Grand Prix,NOR,7,1,SOFT,7,0.2,88.775,3,1.44,3.988,36.5,21.9,0,0
Japanese Grand Prix,NOR,8,1,SOFT,8,0.2286,89.284,11,4.847,4.603,44.2,28.3,0,0
Japanese Grand Prix,NOR,9,1,SOFT,9,0.2571,89.271,3,4.576,4.918,35.3,22.6,0,0
Japanese Grand Prix,NOR,10,1,SOFT,10,0.2857,88.73,11,4.756,4.666,32.4,24.1,0,0
Japanese Grand Prix,NOR,11,1,SOFT,11,0.3143,89.195,2,4.338,1.918,37.9,24.9,0,0
Japanese Grand Prix,NOR,12,1,SOFT,12,0.3429,89.423,18,3.096,3.459,32.9,23.9,0,0
Japanese Grand Prix,NOR,13,1,SOFT,13,0.3714,89.231,11,1.61,3.508,41.1,24.5,0,0
Japanese Grand Prix,NOR,14,1,SOFT,14,0.4,89.402,14,3.062,3.617,38.9,28.8,0,0
Japanese Grand Prix,NOR,15,1,SOFT,15,0.4286,89.496,8,4.577,1.088,38.6,22.5,0,0
Japanese Grand Prix,NOR,16,1,SOFT,16,0.4571,89.314,9,4.261,3.898,41.3,25.2,0,0
Japanese Grand Prix,NOR,17,1,SOFT,17,0.4857,89.759,7,3.038,2.899,32.1,25.9,0,1
Japanese Grand Prix,NOR,18,1,SOFT,18,0.5143,89.623,15,1.133,4.414,40.1,29.9,1,0
Japanese Grand Prix,NOR,19,2,HARD,1,0.0286,89.111,11,2.807,3.541,44.4,22.5,0,0
Japanese Grand Prix,NOR,20,2,HARD,2,0.0571,89.352,10,0.64,4.529,30.8,26.7,0,0
Japanese Grand Prix,NOR,21,2,HARD,3,0.0857,89.355,17,2.68,2.571,38.5,21.5,0,0
Japanese Grand Prix,NOR,22,2,HARD,4,0.1143,89.703,19,2.702,1.359,30.2,24.2,0,0
Japanese Grand Prix,NOR,23,2,HARD,5,0.1429,89.435,12,4.094,4.753,39.1,22.5,0,0
Japanese Grand Prix,NOR,24,2,HARD,6,0.1714,89.981,9,2.158,3.709,30.6,23.9,0,0
Japanese Grand Prix,NOR,25,2,HARD,7,0.2,89.791,15,1.258,3.954,41.2,25.4,0,0
Japanese Grand Prix,NOR,26,2,HARD,8,0.2286,89.415,1,4.717,1.252,40.8,27.5,0,0
Japanese Grand Prix,NOR,27,2,HARD,9,0.2571,90.331,17,1.724,3.743,30.7,26.5,0,0
Japanese Grand Prix,NOR,28,2,HARD,10,0.2857,89.613,17,1.705,4.602,35.5,20.5,0,0
Japanese Grand Prix,NOR,29,2,HARD,11,0.3143,89.763,14,4.078,0.56,38.2,27.4,0,0
Japanese Grand Prix,NOR,30,2,HARD,12,0.3429,89.975,9,2.214,2.48,37.1,27.7,0,0
Japanese Grand Prix,NOR,31,2,HARD,13,0.3714,89.809,19,2.527,3.41,44.3,27.9,0,0
Japanese Grand Prix,NOR,32,2,HARD,14,0.4,90.16,3,2.915,4.811,38.8,20.1,0,0
Japanese Grand Prix,NOR,33,2,HARD,15,0.4286,90.197,19,4.952,1.726,43.1,27.7,0,0
Japanese Grand Prix,NOR,34,2,HARD,16,0.4571,90.681,15,2.344,3.353,30.4,29.0,0,0
Japanese Grand Prix,NOR,35,2,HARD,17,0.4857,90.227,16,3.387,1.443,30.5,24.3,0,0
Japanese Grand Prix,NOR,36,2,HARD,18,0.5143,90.759,12,2.315,4.71,44.2,21.1,0,0
Japanese Grand Prix,NOR,37,2,HARD,19,0.5429,90.632,15,2.157,3.408,30.5,28.9,0,0
Japanese Grand Prix,NOR,38,2,HARD,20,0.5714,91.004,12,2.516,4.331,41.6,22.9,0,0
Japanese Grand Prix,NOR,39,2,HARD,21,0.6,91.079,3,4.77,4.731,35.7,24.5,0,0
Japanese Grand Prix,NOR,40,2,HARD,22,0.6286,91.026,10,4.037,1.047,31.7,22.0,0,0
Japanese Grand Prix,NOR,41,2,HARD,23,0.6571,90.599,14,0.591,3.518,37.0,23.5,0,0
Japanese Grand Prix,NOR,42,2,HARD,24,0.6857,91.0,12,2.451,1.578,39.3,21.8,0,0
Japanese Grand Prix,NOR,43,2,HARD,25,0.7143,90.996,15,1.308,3.482,40.1,22.5,0,0
Japanese Grand Prix,NOR,44,2,HARD,26,0.7429,91.379,10,1.981,2.903,30.9,22.1,0,0
Japanese Grand Prix,NOR,45,2,HARD,27,0.7714,91.102,16,3.317,2.376,39.3,22.1,0,0
Japanese Grand Prix,NOR,46,2,HARD,28,0.8,91.489,10,2.995,3.201,44.7,26.4,0,0
Japanese Grand Prix,NOR,47,2,HARD,29,0.8286,90.903,15,1.964,1.397,39.5,25.7,0,0
Japanese Grand Prix,NOR,48,2,HARD,30,0.8571,91.079,19,0.908,3.503,34.3,26.4,0,0
Japanese Grand Prix,NOR,49,2,HARD,31,0.8857,91.284,12,2.082,0.783,39.3,21.9,0,0
Japanese Grand Prix,NOR,50,2,HARD,32,0.9143,92.026,5,2.696,4.735,33.4,23.9,0,0
Japanese Grand Prix,NOR,51,2,HARD,33,0.9429,91.82,1,3.899,4.557,43.7,27.8,0,0
Japanese Grand Prix,NOR,52,2,HARD,34,0.9714,91.532,18,3.475,0.698,42.5,22.5,0,0
Japanese Grand Prix,SAI,1,1,MEDIUM,1,0.0286,92.125,3,0.795,2.306,41.5,29.2,0,0
Japanese Grand Prix,SAI,2,1,MEDIUM,2,0.0571,91.886,13,4.289,0.547,39.5,23.9,0,0
Japanese Grand Prix,SAI,3,1,MEDIUM,3,0.0857,91.914,17,3.459,4.256,38.4,20.3,0,0
Japanese Grand Prix,SAI,4,1,MEDIUM,4,0.1143,91.929,18,3.519,0.587,37.5,25.9,0,0
Japanese Grand Prix,SAI,5,1,MEDIUM,5,0.1429,91.99,19,3.508,1.527,34.8,29.6,0,0
Japanese Grand Prix,SAI,6,1,MEDIUM,6,0.1714,92.282,6,2.992,3.73,43.5,29.0,0,0
Japanese Grand Prix,SAI,7,1,MEDIUM,7,0.2,92.365,7,4.553,3.066,35.5,28.3,0,0
Japanese Grand Prix,SAI,8,1,MEDIUM,8,0.2286,92.66,8,1.862,3.255,36.6,27.3,0,0
Japanese Grand Prix,SAI,9,1,MEDIUM,9,0.2571,92.824,12,3.534,1.42,44.0,22.6,0,0
Japanese Grand Prix,SAI,10,1,MEDIUM,10,0.2857,92.683,13,2.463,0.699,33.7,27.7,0,0
Japanese Grand Prix,SAI,11,1,MEDIUM,11,0.3143,93.047,18,1.681,1.604,44.5,20.1,0,0
Japanese Grand Prix,SAI,12,1,MEDIUM,12,0.3429,93.032,7,3.268,0.713,39.2,22.3,0,0
Japanese Grand Prix,SAI,13,1,MEDIUM,13,0.3714,93.238,2,2.992,3.788,30.6,20.1,0,0
Japanese Grand Prix,SAI,14,1,MEDIUM,14,0.4,92.975,9,2.346,2.064,31.7,20.4,0,0
Japanese Grand Prix,SAI,15,1,MEDIUM,15,0.4286,93.296,8,1.022,0.604,30.8,29.5,0,0
Japanese Grand Prix,SAI,16,1,MEDIUM,16,0.4571,93.517,8,2.79,2.592,44.3,29.4,0,0
Japanese Grand Prix,SAI,17,1,MEDIUM,17,0.4857,93.3,18,3.79,3.49,32.0,26.4,0,0
Japanese Grand Prix,SAI,18,1,MEDIUM,18,0.5143,93.694,5,0.586,3.681,39.5,21.5,0,1
Japanese Grand Prix,SAI,19,1,MEDIUM,19,0.5429,93.743,17,4.266,0.624,42.5,21.4,1,0
Japanese Grand Prix,SAI,20,2,HARD,1,0.0286,92.69,17,2.763,2.584,32.4,25.9,0,0
Japanese Grand Prix,SAI,21,2,HARD,2,0.0571,92.827,16,2.293,1.264,35.7,28.7,0,0
Japanese Grand Prix,SAI,22,2,HARD,3,0.0857,92.882,3,2.471,4.291,38.9,27.2,0,0
Japanese Grand Prix,SAI,23,2,HARD,4,0.1143,92.812,10,0.52,1.732,39.0,28.0,0,0
Japanese Grand Prix,SAI,24,2,HARD,5,0.1429,92.961,10,2.43,3.913,35.6,22.4,0,0
Japanese Grand Prix,SAI,25,2,HARD,6,0.1714,93.065,15,0.894,3.011,33.8,21.4,0,0
Japanese Grand Prix,SAI,26,2,HARD,7,0.2,93.185,10,4.092,2.449,43.8,24.5,0,0
Japanese Grand Prix,SAI,27,2,HARD,8,0.2286,92.813,14,4.473,3.686,43.0,23.8,0,0
Japanese Grand Prix,SAI,28,2,HARD,9,0.2571,93.004,19,3.761,2.074,34.7,26.0,0,0
Japanese Grand Prix,SAI,29,2,HARD,10,0.2857,92.947,2,0.549,1.264,39.8,26.1,0,0
Japanese Grand Prix,SAI,30,2,HARD,11,0.3143,93.236,15,3.799,1.711,36.7,28.8,0,0
Japanese Grand Prix,SAI,31,2,HARD,12,0.3429,93.688,7,2.537,4.465,36.3,28.4,0,0
Japanese Grand Prix,SAI,32,2,HARD,13,0.3714,93.248,9,2.777,2.294,31.8,24.2,0,0
Japanese Grand Prix,SAI,33,2,HARD,14,0.4,93.741,14,0.944,2.372,34.6,29.3,0,0
Japanese Grand Prix,SAI,34,2,HARD,15,0.4286,94.064,3,3.668,1.671,44.1,25.3,0,0
Japanese Grand Prix,SAI,35,2,HARD,16,0.4571,93.645,2,0.858,3.175,38.8,26.8,0,0
Japanese Grand Prix,SAI,36,2,HARD,17,0.4857,93.681,9,4.907,2.59,42.3,25.1,0,0
Japanese Grand Prix,SAI,37,2,HARD,18,0.5143,93.442,15,2.418,1.995,43.5,21.0,0,0
Japanese Grand Prix,SAI,38,2,HARD,19,0.5429,93.959,7,2.498,2.679,42.5,29.0,0,0
Japanese Grand Prix,SAI,39,2,HARD,20,0.5714,93.958,3,2.27,4.219,34.0,22.8,0,0
Japanese Grand Prix,SAI,40,2,HARD,21,0.6,93.547,14,0.953,2.407,34.6,29.1,0,0
Japanese Grand Prix,SAI,41,2,HARD,22,0.6286,94.501,1,1.57,0.865,39.4,23.4,0,0
Japanese Grand Prix,SAI,42,2,HARD,23,0.6571,94.342,13,3.589,1.456,42.9,20.6,0,0
Japanese Grand Prix,SAI,43,2,HARD,24,0.6857,94.457,3,1.195,4.203,38.1,22.2,0,0
Japanese Grand Prix,SAI,44,2,HARD,25,0.7143,94.567,6,3.088,1.018,36.3,22.6,0,0
